Plot_ID,KC,KR,Date,NDVI,Column,Range,Merge_id
18MP_216,32,16,5/22/18,0.67,32,16,C32_R16
18MP_216,32,16,6/6/18,0.264,32,16,C32_R16
18MP_237,32,17,5/22/18,0.643,32,17,C32_R17
18MP_237,32,17,6/6/18,0.262,32,17,C32_R17
18MP_110,32,18,5/22/18,0.681,32,18,C32_R18
18MP_110,32,18,6/6/18,0.29,32,18,C32_R18
18MP_111,32,19,5/22/18,0.612,32,19,C32_R19
18MP_111,32,19,6/6/18,0.243,32,19,C32_R19
18MP_130,32,20,5/22/18,0.634,32,20,C32_R20
18MP_130,32,20,6/6/18,0.262,32,20,C32_R20
18MP_131,32,21,5/22/18,0.632,32,21,C32_R21
18MP_131,32,21,6/6/18,0.237,32,21,C32_R21
18MP_0,32,22,5/22/18,0.692,32,22,C32_R22
18MP_0,32,22,6/6/18,0.274,32,22,C32_R22
18MP_12,33,1,5/22/18,0.595,33,1,C33_R1
18MP_12,33,1,6/6/18,0.25,33,1,C33_R1
18MP_31,33,2,5/22/18,0.53,33,2,C33_R2
18MP_31,33,2,6/6/18,0.216,33,2,C33_R2
18MP_54,33,3,5/22/18,0.583,33,3,C33_R3
18MP_54,33,3,6/6/18,0.261,33,3,C33_R3
18MP_73,33,4,5/22/18,0.619,33,4,C33_R4
18MP_73,33,4,6/6/18,0.247,33,4,C33_R4
18MP_96,33,5,5/22/18,0.641,33,5,C33_R5
18MP_96,33,5,6/6/18,0.26,33,5,C33_R5
18MP_115,33,6,5/22/18,0.611,33,6,C33_R6
18MP_115,33,6,6/6/18,0.266,33,6,C33_R6
18MP_138,33,7,5/22/18,0.591,33,7,C33_R7
18MP_138,33,7,6/6/18,0.24,33,7,C33_R7
18MP_157,33,8,5/22/18,0.64,33,8,C33_R8
18MP_157,33,8,6/6/18,0.251,33,8,C33_R8
18MP_180,33,9,5/22/18,0.712,33,9,C33_R9
18MP_180,33,9,6/6/18,0.339,33,9,C33_R9
18MP_199,33,10,5/22/18,0.659,33,10,C33_R10
18MP_199,33,10,6/6/18,0.283,33,10,C33_R10
18MP_112,33,11,5/22/18,0.661,33,11,C33_R11
18MP_112,33,11,6/6/18,0.249,33,11,C33_R11
18MP_131,33,12,5/22/18,0.663,33,12,C33_R12
18MP_131,33,12,6/6/18,0.298,33,12,C33_R12
18MP_154,33,13,5/22/18,0.681,33,13,C33_R13
18MP_154,33,13,6/6/18,0.25,33,13,C33_R13
18MP_173,33,14,5/22/18,0.655,33,14,C33_R14
18MP_173,33,14,6/6/18,0.238,33,14,C33_R14
18MP_196,33,15,5/22/18,0.679,33,15,C33_R15
18MP_196,33,15,6/6/18,0.24,33,15,C33_R15
18MP_215,33,16,5/22/18,0.689,33,16,C33_R16
18MP_215,33,16,6/6/18,0.264,33,16,C33_R16
18MP_238,33,17,5/22/18,0.634,33,17,C33_R17
18MP_238,33,17,6/6/18,0.243,33,17,C33_R17
18MP_201,33,18,5/22/18,0.613,33,18,C33_R18
18MP_201,33,18,6/6/18,0.242,33,18,C33_R18
18MP_220,33,19,5/22/18,0.585,33,19,C33_R19
18MP_220,33,19,6/6/18,0.276,33,19,C33_R19
18MP_221,33,20,5/22/18,0.576,33,20,C33_R20
18MP_221,33,20,6/6/18,0.232,33,20,C33_R20
18MP_240,33,21,5/22/18,0.615,33,21,C33_R21
18MP_240,33,21,6/6/18,0.242,33,21,C33_R21
18MP_0,33,22,5/22/18,0.653,33,22,C33_R22
18MP_0,33,22,6/6/18,0.246,33,22,C33_R22
18MP_13,34,1,5/22/18,0.621,34,1,C34_R1
18MP_13,34,1,6/6/18,0.26,34,1,C34_R1
18MP_30,34,2,5/22/18,0.516,34,2,C34_R2
18MP_30,34,2,6/6/18,0.231,34,2,C34_R2
18MP_55,34,3,5/22/18,0.612,34,3,C34_R3
18MP_55,34,3,6/6/18,0.31,34,3,C34_R3
18MP_72,34,4,5/22/18,0.663,34,4,C34_R4
18MP_72,34,4,6/6/18,0.252,34,4,C34_R4
18MP_97,34,5,5/22/18,0.659,34,5,C34_R5
18MP_97,34,5,6/6/18,0.23,34,5,C34_R5
18MP_114,34,6,5/22/18,0.659,34,6,C34_R6
18MP_114,34,6,6/6/18,0.266,34,6,C34_R6
18MP_139,34,7,5/22/18,0.682,34,7,C34_R7
18MP_139,34,7,6/6/18,0.246,34,7,C34_R7
18MP_156,34,8,5/22/18,0.72,34,8,C34_R8
18MP_156,34,8,6/6/18,0.349,34,8,C34_R8
18MP_181,34,9,5/22/18,0.705,34,9,C34_R9
18MP_181,34,9,6/6/18,0.349,34,9,C34_R9
18MP_198,34,10,5/22/18,0.735,34,10,C34_R10
18MP_198,34,10,6/6/18,0.359,34,10,C34_R10
18MP_113,34,11,5/22/18,0.668,34,11,C34_R11
18MP_113,34,11,6/6/18,0.236,34,11,C34_R11
18MP_130,34,12,5/22/18,0.689,34,12,C34_R12
18MP_130,34,12,6/6/18,0.273,34,12,C34_R12
18MP_155,34,13,5/22/18,0.663,34,13,C34_R13
18MP_155,34,13,6/6/18,0.266,34,13,C34_R13
18MP_172,34,14,5/22/18,0.569,34,14,C34_R14
18MP_172,34,14,6/6/18,0.248,34,14,C34_R14
18MP_197,34,15,5/22/18,0.675,34,15,C34_R15
18MP_197,34,15,6/6/18,0.23,34,15,C34_R15
18MP_214,34,16,5/22/18,0.579,34,16,C34_R16
18MP_214,34,16,6/6/18,0.22,34,16,C34_R16
18MP_239,34,17,5/22/18,0.586,34,17,C34_R17
18MP_239,34,17,6/6/18,0.227,34,17,C34_R17
18MP_202,34,18,5/22/18,0.622,34,18,C34_R18
18MP_202,34,18,6/6/18,0.279,34,18,C34_R18
18MP_219,34,19,5/22/18,0.621,34,19,C34_R19
18MP_219,34,19,6/6/18,0.244,34,19,C34_R19
18MP_222,34,20,5/22/18,0.672,34,20,C34_R20
18MP_222,34,20,6/6/18,0.247,34,20,C34_R20
18MP_239,34,21,5/22/18,0.642,34,21,C34_R21
18MP_239,34,21,6/6/18,0.233,34,21,C34_R21
18MP_0,34,22,5/22/18,0.688,34,22,C34_R22
18MP_0,34,22,6/6/18,0.253,34,22,C34_R22
18MP_14,35,1,5/22/18,0.548,35,1,C35_R1
18MP_14,35,1,6/6/18,0.25,35,1,C35_R1
18MP_29,35,2,5/22/18,0.589,35,2,C35_R2
18MP_29,35,2,6/6/18,0.264,35,2,C35_R2
18MP_56,35,3,5/22/18,0.552,35,3,C35_R3
18MP_56,35,3,6/6/18,0.224,35,3,C35_R3
18MP_71,35,4,5/22/18,0.648,35,4,C35_R4
18MP_71,35,4,6/6/18,0.279,35,4,C35_R4
18MP_98,35,5,5/22/18,0.655,35,5,C35_R5
18MP_98,35,5,6/6/18,0.265,35,5,C35_R5
18MP_113,35,6,5/22/18,0.615,35,6,C35_R6
18MP_113,35,6,6/6/18,0.248,35,6,C35_R6
18MP_140,35,7,5/22/18,0.602,35,7,C35_R7
18MP_140,35,7,6/6/18,0.294,35,7,C35_R7
18MP_155,35,8,5/22/18,0.662,35,8,C35_R8
18MP_155,35,8,6/6/18,0.263,35,8,C35_R8
18MP_182,35,9,5/22/18,0.706,35,9,C35_R9
18MP_182,35,9,6/6/18,0.302,35,9,C35_R9
18MP_197,35,10,5/22/18,0.708,35,10,C35_R10
18MP_197,35,10,6/6/18,0.332,35,10,C35_R10
18MP_114,35,11,5/22/18,0.71,35,11,C35_R11
18MP_114,35,11,6/6/18,0.285,35,11,C35_R11
18MP_129,35,12,5/22/18,0.707,35,12,C35_R12
18MP_129,35,12,6/6/18,0.267,35,12,C35_R12
18MP_156,35,13,5/22/18,0.642,35,13,C35_R13
18MP_156,35,13,6/6/18,0.237,35,13,C35_R13
18MP_171,35,14,5/22/18,0.658,35,14,C35_R14
18MP_171,35,14,6/6/18,0.235,35,14,C35_R14
18MP_198,35,15,5/22/18,0.597,35,15,C35_R15
18MP_198,35,15,6/6/18,0.22,35,15,C35_R15
18MP_213,35,16,5/22/18,0.617,35,16,C35_R16
18MP_213,35,16,6/6/18,0.252,35,16,C35_R16
18MP_240,35,17,5/22/18,0.624,35,17,C35_R17
18MP_240,35,17,6/6/18,0.23,35,17,C35_R17
18MP_203,35,18,5/22/18,0.657,35,18,C35_R18
18MP_203,35,18,6/6/18,0.28,35,18,C35_R18
18MP_218,35,19,5/22/18,0.656,35,19,C35_R19
18MP_218,35,19,6/6/18,0.28,35,19,C35_R19
18MP_223,35,20,5/22/18,0.653,35,20,C35_R20
18MP_223,35,20,6/6/18,0.28,35,20,C35_R20
18MP_238,35,21,5/22/18,0.64,35,21,C35_R21
18MP_238,35,21,6/6/18,0.334,35,21,C35_R21
18MP_0,35,22,5/22/18,0.678,35,22,C35_R22
18MP_0,35,22,6/6/18,0.271,35,22,C35_R22
18MP_15,36,1,5/22/18,0.574,36,1,C36_R1
18MP_15,36,1,6/6/18,0.245,36,1,C36_R1
18MP_28,36,2,5/22/18,0.613,36,2,C36_R2
18MP_28,36,2,6/6/18,0.236,36,2,C36_R2
18MP_57,36,3,5/22/18,0.572,36,3,C36_R3
18MP_57,36,3,6/6/18,0.24,36,3,C36_R3
18MP_70,36,4,5/22/18,0.665,36,4,C36_R4
18MP_70,36,4,6/6/18,0.255,36,4,C36_R4
18MP_99,36,5,5/22/18,0.59,36,5,C36_R5
18MP_99,36,5,6/6/18,0.228,36,5,C36_R5
18MP_112,36,6,5/22/18,0.678,36,6,C36_R6
18MP_112,36,6,6/6/18,0.293,36,6,C36_R6
18MP_141,36,7,5/22/18,0.633,36,7,C36_R7
18MP_141,36,7,6/6/18,0.241,36,7,C36_R7
18MP_154,36,8,5/22/18,0.679,36,8,C36_R8
18MP_154,36,8,6/6/18,0.324,36,8,C36_R8
18MP_183,36,9,5/22/18,0.741,36,9,C36_R9
18MP_183,36,9,6/6/18,0.314,36,9,C36_R9
18MP_196,36,10,5/22/18,0.744,36,10,C36_R10
18MP_196,36,10,6/6/18,0.288,36,10,C36_R10
18MP_115,36,11,5/22/18,0.72,36,11,C36_R11
18MP_115,36,11,6/6/18,0.313,36,11,C36_R11
18MP_128,36,12,5/22/18,0.637,36,12,C36_R12
18MP_128,36,12,6/6/18,0.261,36,12,C36_R12
18MP_157,36,13,5/22/18,0.627,36,13,C36_R13
18MP_157,36,13,6/6/18,0.274,36,13,C36_R13
18MP_170,36,14,5/22/18,0.627,36,14,C36_R14
18MP_170,36,14,6/6/18,0.246,36,14,C36_R14
18MP_199,36,15,5/22/18,0.568,36,15,C36_R15
18MP_199,36,15,6/6/18,0.221,36,15,C36_R15
18MP_212,36,16,5/22/18,0.554,36,16,C36_R16
18MP_212,36,16,6/6/18,0.222,36,16,C36_R16
18MP_241,36,17,5/22/18,0.642,36,17,C36_R17
18MP_241,36,17,6/6/18,0.275,36,17,C36_R17
18MP_204,36,18,5/22/18,0.653,36,18,C36_R18
18MP_204,36,18,6/6/18,0.268,36,18,C36_R18
18MP_217,36,19,5/22/18,0.644,36,19,C36_R19
18MP_217,36,19,6/6/18,0.254,36,19,C36_R19
18MP_224,36,20,5/22/18,0.649,36,20,C36_R20
18MP_224,36,20,6/6/18,0.259,36,20,C36_R20
18MP_237,36,21,5/22/18,0.692,36,21,C36_R21
18MP_237,36,21,6/6/18,0.294,36,21,C36_R21
18MP_0,36,22,5/22/18,0.699,36,22,C36_R22
18MP_0,36,22,6/6/18,0.26,36,22,C36_R22
18MP_16,37,1,5/22/18,0.649,37,1,C37_R1
18MP_16,37,1,6/6/18,0.279,37,1,C37_R1
18MP_27,37,2,5/22/18,0.557,37,2,C37_R2
18MP_27,37,2,6/6/18,0.312,37,2,C37_R2
18MP_58,37,3,5/22/18,0.568,37,3,C37_R3
18MP_58,37,3,6/6/18,0.263,37,3,C37_R3
18MP_69,37,4,5/22/18,0.654,37,4,C37_R4
18MP_69,37,4,6/6/18,0.238,37,4,C37_R4
18MP_100,37,5,5/22/18,0.646,37,5,C37_R5
18MP_100,37,5,6/6/18,0.24,37,5,C37_R5
18MP_111,37,6,5/22/18,0.622,37,6,C37_R6
18MP_111,37,6,6/6/18,0.271,37,6,C37_R6
18MP_142,37,7,5/22/18,0.655,37,7,C37_R7
18MP_142,37,7,6/6/18,0.24,37,7,C37_R7
18MP_153,37,8,5/22/18,0.645,37,8,C37_R8
18MP_153,37,8,6/6/18,0.269,37,8,C37_R8
18MP_184,37,9,5/22/18,0.703,37,9,C37_R9
18MP_184,37,9,6/6/18,0.301,37,9,C37_R9
18MP_195,37,10,5/22/18,0.729,37,10,C37_R10
18MP_195,37,10,6/6/18,0.319,37,10,C37_R10
18MP_116,37,11,5/22/18,0.665,37,11,C37_R11
18MP_116,37,11,6/6/18,0.292,37,11,C37_R11
18MP_127,37,12,5/22/18,0.682,37,12,C37_R12
18MP_127,37,12,6/6/18,0.335,37,12,C37_R12
18MP_158,37,13,5/22/18,0.626,37,13,C37_R13
18MP_158,37,13,6/6/18,0.248,37,13,C37_R13
18MP_169,37,14,5/22/18,0.664,37,14,C37_R14
18MP_169,37,14,6/6/18,0.271,37,14,C37_R14
18MP_200,37,15,5/22/18,0.604,37,15,C37_R15
18MP_200,37,15,6/6/18,0.251,37,15,C37_R15
18MP_211,37,16,5/22/18,0.605,37,16,C37_R16
18MP_211,37,16,6/6/18,0.25,37,16,C37_R16
18MP_242,37,17,5/22/18,0.595,37,17,C37_R17
18MP_242,37,17,6/6/18,0.23,37,17,C37_R17
18MP_205,37,18,5/22/18,0.605,37,18,C37_R18
18MP_205,37,18,6/6/18,0.28,37,18,C37_R18
18MP_216,37,19,5/22/18,0.612,37,19,C37_R19
18MP_216,37,19,6/6/18,0.258,37,19,C37_R19
18MP_225,37,20,5/22/18,0.6,37,20,C37_R20
18MP_225,37,20,6/6/18,0.248,37,20,C37_R20
18MP_236,37,21,5/22/18,0.651,37,21,C37_R21
18MP_236,37,21,6/6/18,0.317,37,21,C37_R21
18MP_0,37,22,5/22/18,0.681,37,22,C37_R22
18MP_0,37,22,6/6/18,0.264,37,22,C37_R22
18MP_17,38,1,5/22/18,0.638,38,1,C38_R1
18MP_17,38,1,6/6/18,0.28,38,1,C38_R1
18MP_26,38,2,5/22/18,0.666,38,2,C38_R2
18MP_26,38,2,6/6/18,0.284,38,2,C38_R2
18MP_59,38,3,5/22/18,0.629,38,3,C38_R3
18MP_59,38,3,6/6/18,0.258,38,3,C38_R3
18MP_68,38,4,5/22/18,0.673,38,4,C38_R4
18MP_68,38,4,6/6/18,0.24,38,4,C38_R4
18MP_101,38,5,5/22/18,0.686,38,5,C38_R5
18MP_101,38,5,6/6/18,0.277,38,5,C38_R5
18MP_110,38,6,5/22/18,0.668,38,6,C38_R6
18MP_110,38,6,6/6/18,0.269,38,6,C38_R6
18MP_143,38,7,5/22/18,0.531,38,7,C38_R7
18MP_143,38,7,6/6/18,0.255,38,7,C38_R7
18MP_152,38,8,5/22/18,0.584,38,8,C38_R8
18MP_152,38,8,6/6/18,0.271,38,8,C38_R8
18MP_185,38,9,5/22/18,0.724,38,9,C38_R9
18MP_185,38,9,6/6/18,0.322,38,9,C38_R9
18MP_194,38,10,5/22/18,0.71,38,10,C38_R10
18MP_194,38,10,6/6/18,0.314,38,10,C38_R10
18MP_117,38,11,5/22/18,0.729,38,11,C38_R11
18MP_117,38,11,6/6/18,0.287,38,11,C38_R11
18MP_126,38,12,5/22/18,0.709,38,12,C38_R12
18MP_126,38,12,6/6/18,0.312,38,12,C38_R12
18MP_159,38,13,5/22/18,0.721,38,13,C38_R13
18MP_159,38,13,6/6/18,0.344,38,13,C38_R13
18MP_168,38,14,5/22/18,0.68,38,14,C38_R14
18MP_168,38,14,6/6/18,0.29,38,14,C38_R14
18MP_201,38,15,5/22/18,0.66,38,15,C38_R15
18MP_201,38,15,6/6/18,0.295,38,15,C38_R15
18MP_210,38,16,5/22/18,0.686,38,16,C38_R16
18MP_210,38,16,6/6/18,0.265,38,16,C38_R16
18MP_243,38,17,5/22/18,0.649,38,17,C38_R17
18MP_243,38,17,6/6/18,0.21,38,17,C38_R17
18MP_206,38,18,5/22/18,0.668,38,18,C38_R18
18MP_206,38,18,6/6/18,0.286,38,18,C38_R18
18MP_215,38,19,5/22/18,0.666,38,19,C38_R19
18MP_215,38,19,6/6/18,0.329,38,19,C38_R19
18MP_226,38,20,5/22/18,0.626,38,20,C38_R20
18MP_226,38,20,6/6/18,0.249,38,20,C38_R20
18MP_235,38,21,5/22/18,0.638,38,21,C38_R21
18MP_235,38,21,6/6/18,0.245,38,21,C38_R21
18MP_0,38,22,5/22/18,0.699,38,22,C38_R22
18MP_0,38,22,6/6/18,0.264,38,22,C38_R22
18MP_18,39,1,5/22/18,0.604,39,1,C39_R1
18MP_18,39,1,6/6/18,0.256,39,1,C39_R1
18MP_25,39,2,5/22/18,0.62,39,2,C39_R2
18MP_25,39,2,6/6/18,0.254,39,2,C39_R2
18MP_60,39,3,5/22/18,0.536,39,3,C39_R3
18MP_60,39,3,6/6/18,0.227,39,3,C39_R3
18MP_67,39,4,5/22/18,0.602,39,4,C39_R4
18MP_67,39,4,6/6/18,0.25,39,4,C39_R4
18MP_102,39,5,5/22/18,0.637,39,5,C39_R5
18MP_102,39,5,6/6/18,0.256,39,5,C39_R5
18MP_109,39,6,5/22/18,0.628,39,6,C39_R6
18MP_109,39,6,6/6/18,0.257,39,6,C39_R6
18MP_144,39,7,5/22/18,0.621,39,7,C39_R7
18MP_144,39,7,6/6/18,0.261,39,7,C39_R7
18MP_151,39,8,5/22/18,0.608,39,8,C39_R8
18MP_151,39,8,6/6/18,0.254,39,8,C39_R8
18MP_186,39,9,5/22/18,0.678,39,9,C39_R9
18MP_186,39,9,6/6/18,0.283,39,9,C39_R9
18MP_193,39,10,5/22/18,0.729,39,10,C39_R10
18MP_193,39,10,6/6/18,0.306,39,10,C39_R10
18MP_118,39,11,5/22/18,0.726,39,11,C39_R11
18MP_118,39,11,6/6/18,0.305,39,11,C39_R11
18MP_125,39,12,5/22/18,0.661,39,12,C39_R12
18MP_125,39,12,6/6/18,0.274,39,12,C39_R12
18MP_160,39,13,5/22/18,0.7,39,13,C39_R13
18MP_160,39,13,6/6/18,0.285,39,13,C39_R13
18MP_167,39,14,5/22/18,0.697,39,14,C39_R14
18MP_167,39,14,6/6/18,0.28,39,14,C39_R14
18MP_202,39,15,5/22/18,0.679,39,15,C39_R15
18MP_202,39,15,6/6/18,0.268,39,15,C39_R15
18MP_209,39,16,5/22/18,0.687,39,16,C39_R16
18MP_209,39,16,6/6/18,0.275,39,16,C39_R16
18MP_244,39,17,5/22/18,0.677,39,17,C39_R17
18MP_244,39,17,6/6/18,0.263,39,17,C39_R17
18MP_207,39,18,5/22/18,0.771,39,18,C39_R18
18MP_207,39,18,6/6/18,0.337,39,18,C39_R18
18MP_214,39,19,5/22/18,0.655,39,19,C39_R19
18MP_214,39,19,6/6/18,0.279,39,19,C39_R19
18MP_227,39,20,5/22/18,0.634,39,20,C39_R20
18MP_227,39,20,6/6/18,0.243,39,20,C39_R20
18MP_234,39,21,5/22/18,0.594,39,21,C39_R21
18MP_234,39,21,6/6/18,0.245,39,21,C39_R21
18MP_0,39,22,5/22/18,0.676,39,22,C39_R22
18MP_0,39,22,6/6/18,0.245,39,22,C39_R22
18MP_19,40,1,5/22/18,0.672,40,1,C40_R1
18MP_19,40,1,6/6/18,0.239,40,1,C40_R1
18MP_24,40,2,5/22/18,0.637,40,2,C40_R2
18MP_24,40,2,6/6/18,0.254,40,2,C40_R2
18MP_61,40,3,5/22/18,0.515,40,3,C40_R3
18MP_61,40,3,6/6/18,0.222,40,3,C40_R3
18MP_66,40,4,5/22/18,0.622,40,4,C40_R4
18MP_66,40,4,6/6/18,0.243,40,4,C40_R4
18MP_103,40,5,5/22/18,0.627,40,5,C40_R5
18MP_103,40,5,6/6/18,0.248,40,5,C40_R5
18MP_108,40,6,5/22/18,0.636,40,6,C40_R6
18MP_108,40,6,6/6/18,0.286,40,6,C40_R6
18MP_145,40,7,5/22/18,0.541,40,7,C40_R7
18MP_145,40,7,6/6/18,0.239,40,7,C40_R7
18MP_150,40,8,5/22/18,0.649,40,8,C40_R8
18MP_150,40,8,6/6/18,0.228,40,8,C40_R8
18MP_187,40,9,5/22/18,0.631,40,9,C40_R9
18MP_187,40,9,6/6/18,0.251,40,9,C40_R9
18MP_192,40,10,5/22/18,0.699,40,10,C40_R10
18MP_192,40,10,6/6/18,0.27,40,10,C40_R10
18MP_119,40,11,5/22/18,0.718,40,11,C40_R11
18MP_119,40,11,6/6/18,0.266,40,11,C40_R11
18MP_124,40,12,5/22/18,0.579,40,12,C40_R12
18MP_124,40,12,6/6/18,0.239,40,12,C40_R12
18MP_161,40,13,5/22/18,0.614,40,13,C40_R13
18MP_161,40,13,6/6/18,0.249,40,13,C40_R13
18MP_166,40,14,5/22/18,0.626,40,14,C40_R14
18MP_166,40,14,6/6/18,0.21,40,14,C40_R14
18MP_203,40,15,5/22/18,0.616,40,15,C40_R15
18MP_203,40,15,6/6/18,0.241,40,15,C40_R15
18MP_208,40,16,5/22/18,0.637,40,16,C40_R16
18MP_208,40,16,6/6/18,0.26,40,16,C40_R16
18MP_245,40,17,5/22/18,0.669,40,17,C40_R17
18MP_245,40,17,6/6/18,0.241,40,17,C40_R17
18MP_208,40,18,5/22/18,0.723,40,18,C40_R18
18MP_208,40,18,6/6/18,0.307,40,18,C40_R18
18MP_213,40,19,5/22/18,0.608,40,19,C40_R19
18MP_213,40,19,6/6/18,0.253,40,19,C40_R19
18MP_228,40,20,5/22/18,0.635,40,20,C40_R20
18MP_228,40,20,6/6/18,0.257,40,20,C40_R20
18MP_233,40,21,5/22/18,0.631,40,21,C40_R21
18MP_233,40,21,6/6/18,0.232,40,21,C40_R21
18MP_0,40,22,5/22/18,0.673,40,22,C40_R22
18MP_0,40,22,6/6/18,0.245,40,22,C40_R22
18MP_20,41,1,5/22/18,0.582,41,1,C41_R1
18MP_20,41,1,6/6/18,0.257,41,1,C41_R1
18MP_23,41,2,5/22/18,0.596,41,2,C41_R2
18MP_23,41,2,6/6/18,0.235,41,2,C41_R2
18MP_62,41,3,5/22/18,0.541,41,3,C41_R3
18MP_62,41,3,6/6/18,0.23,41,3,C41_R3
18MP_65,41,4,5/22/18,0.619,41,4,C41_R4
18MP_65,41,4,6/6/18,0.281,41,4,C41_R4
18MP_104,41,5,5/22/18,0.578,41,5,C41_R5
18MP_104,41,5,6/6/18,0.216,41,5,C41_R5
18MP_107,41,6,5/22/18,0.614,41,6,C41_R6
18MP_107,41,6,6/6/18,0.231,41,6,C41_R6
18MP_146,41,7,5/22/18,0.662,41,7,C41_R7
18MP_146,41,7,6/6/18,0.29,41,7,C41_R7
18MP_149,41,8,5/22/18,0.66,41,8,C41_R8
18MP_149,41,8,6/6/18,0.268,41,8,C41_R8
18MP_188,41,9,5/22/18,0.659,41,9,C41_R9
18MP_188,41,9,6/6/18,0.262,41,9,C41_R9
18MP_191,41,10,5/22/18,0.7,41,10,C41_R10
18MP_191,41,10,6/6/18,0.292,41,10,C41_R10
18MP_120,41,11,5/22/18,0.701,41,11,C41_R11
18MP_120,41,11,6/6/18,0.298,41,11,C41_R11
18MP_123,41,12,5/22/18,0.686,41,12,C41_R12
18MP_123,41,12,6/6/18,0.271,41,12,C41_R12
18MP_162,41,13,5/22/18,0.58,41,13,C41_R13
18MP_162,41,13,6/6/18,0.242,41,13,C41_R13
18MP_165,41,14,5/22/18,0.653,41,14,C41_R14
18MP_165,41,14,6/6/18,0.241,41,14,C41_R14
18MP_204,41,15,5/22/18,0.603,41,15,C41_R15
18MP_204,41,15,6/6/18,0.216,41,15,C41_R15
18MP_207,41,16,5/22/18,0.617,41,16,C41_R16
18MP_207,41,16,6/6/18,0.274,41,16,C41_R16
18MP_246,41,17,5/22/18,0.621,41,17,C41_R17
18MP_246,41,17,6/6/18,0.248,41,17,C41_R17
18MP_209,41,18,5/22/18,0.703,41,18,C41_R18
18MP_209,41,18,6/6/18,0.266,41,18,C41_R18
18MP_212,41,19,5/22/18,0.65,41,19,C41_R19
18MP_212,41,19,6/6/18,0.251,41,19,C41_R19
18MP_229,41,20,5/22/18,0.693,41,20,C41_R20
18MP_229,41,20,6/6/18,0.244,41,20,C41_R20
18MP_232,41,21,5/22/18,0.699,41,21,C41_R21
18MP_232,41,21,6/6/18,0.294,41,21,C41_R21
18MP_0,41,22,5/22/18,0.692,41,22,C41_R22
18MP_0,41,22,6/6/18,0.246,41,22,C41_R22
18MP_21,42,1,5/22/18,0.622,42,1,C42_R1
18MP_21,42,1,6/6/18,0.266,42,1,C42_R1
18MP_22,42,2,5/22/18,0.644,42,2,C42_R2
18MP_22,42,2,6/6/18,0.229,42,2,C42_R2
18MP_63,42,3,5/22/18,0.603,42,3,C42_R3
18MP_63,42,3,6/6/18,0.226,42,3,C42_R3
18MP_64,42,4,5/22/18,0.63,42,4,C42_R4
18MP_64,42,4,6/6/18,0.256,42,4,C42_R4
18MP_105,42,5,5/22/18,0.56,42,5,C42_R5
18MP_105,42,5,6/6/18,0.229,42,5,C42_R5
18MP_106,42,6,5/22/18,0.628,42,6,C42_R6
18MP_106,42,6,6/6/18,0.261,42,6,C42_R6
18MP_147,42,7,5/22/18,0.649,42,7,C42_R7
18MP_147,42,7,6/6/18,0.246,42,7,C42_R7
18MP_148,42,8,5/22/18,0.624,42,8,C42_R8
18MP_148,42,8,6/6/18,0.242,42,8,C42_R8
18MP_189,42,9,5/22/18,0.648,42,9,C42_R9
18MP_189,42,9,6/6/18,0.289,42,9,C42_R9
18MP_190,42,10,5/22/18,0.68,42,10,C42_R10
18MP_190,42,10,6/6/18,0.354,42,10,C42_R10
18MP_121,42,11,5/22/18,0.648,42,11,C42_R11
18MP_121,42,11,6/6/18,0.283,42,11,C42_R11
18MP_122,42,12,5/22/18,0.664,42,12,C42_R12
18MP_122,42,12,6/6/18,0.277,42,12,C42_R12
18MP_163,42,13,5/22/18,0.672,42,13,C42_R13
18MP_163,42,13,6/6/18,0.254,42,13,C42_R13
18MP_164,42,14,5/22/18,0.57,42,14,C42_R14
18MP_164,42,14,6/6/18,0.237,42,14,C42_R14
18MP_205,42,15,5/22/18,0.574,42,15,C42_R15
18MP_205,42,15,6/6/18,0.217,42,15,C42_R15
18MP_206,42,16,5/22/18,0.591,42,16,C42_R16
18MP_206,42,16,6/6/18,0.248,42,16,C42_R16
18MP_247,42,17,5/22/18,0.605,42,17,C42_R17
18MP_247,42,17,6/6/18,0.263,42,17,C42_R17
18MP_210,42,18,5/22/18,0.69,42,18,C42_R18
18MP_210,42,18,6/6/18,0.314,42,18,C42_R18
18MP_211,42,19,5/22/18,0.621,42,19,C42_R19
18MP_211,42,19,6/6/18,0.258,42,19,C42_R19
18MP_230,42,20,5/22/18,0.625,42,20,C42_R20
18MP_230,42,20,6/6/18,0.228,42,20,C42_R20
18MP_231,42,21,5/22/18,0.678,42,21,C42_R21
18MP_231,42,21,6/6/18,0.254,42,21,C42_R21
18MP_0,42,22,5/22/18,0.667,42,22,C42_R22
18MP_0,42,22,6/6/18,0.265,42,22,C42_R22
18MP_101,43,1,5/22/18,0.573,43,1,C43_R1
18MP_101,43,1,6/6/18,0.237,43,1,C43_R1
18MP_110,43,2,5/22/18,0.602,43,2,C43_R2
18MP_110,43,2,6/6/18,0.265,43,2,C43_R2
18MP_111,43,3,5/22/18,0.598,43,3,C43_R3
18MP_111,43,3,6/6/18,0.245,43,3,C43_R3
18MP_120,43,4,5/22/18,0.579,43,4,C43_R4
18MP_120,43,4,6/6/18,0.222,43,4,C43_R4
18MP_121,43,5,5/22/18,0.595,43,5,C43_R5
18MP_121,43,5,6/6/18,0.236,43,5,C43_R5
18MP_130,43,6,5/22/18,0.649,43,6,C43_R6
