Plot_ID,Date,UAV_Date,STATION,NDVI,Tmax,Tmin,cum_GDD,cum_Pdays,cum_BMT
17-UBWT-RL-U-1149,2017-06-05,2017-06-05,Manhattan,0.650580894,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-UBWT-RL-U-1150,2017-06-05,2017-06-05,Manhattan,0.704758787,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0101,2017-06-05,2017-06-05,Manhattan,0.633229526,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0102,2017-06-05,2017-06-05,Manhattan,0.546677331,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0103,2017-06-05,2017-06-05,Manhattan,0.510444818,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0104,2017-06-05,2017-06-05,Manhattan,0.595215295,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0105,2017-06-05,2017-06-05,Manhattan,0.641331601,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0106,2017-06-05,2017-06-05,Manhattan,0.607654927,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0107,2017-06-05,2017-06-05,Manhattan,0.555911233,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0108,2017-06-05,2017-06-05,Manhattan,0.590720101,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0109,2017-06-05,2017-06-05,Manhattan,0.5954503170000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0110,2017-06-05,2017-06-05,Manhattan,0.5895877589999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0111,2017-06-05,2017-06-05,Manhattan,0.630130284,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0112,2017-06-05,2017-06-05,Manhattan,0.522909873,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0113,2017-06-05,2017-06-05,Manhattan,0.579343493,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0114,2017-06-05,2017-06-05,Manhattan,0.546747943,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0115,2017-06-05,2017-06-05,Manhattan,0.551603211,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0116,2017-06-05,2017-06-05,Manhattan,0.620477476,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0117,2017-06-05,2017-06-05,Manhattan,0.49034640700000004,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0118,2017-06-05,2017-06-05,Manhattan,0.549312872,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0119,2017-06-05,2017-06-05,Manhattan,0.49020097100000004,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0120,2017-06-05,2017-06-05,Manhattan,0.608636619,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0121,2017-06-05,2017-06-05,Manhattan,0.57992861,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0122,2017-06-05,2017-06-05,Manhattan,0.43958980700000005,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0123,2017-06-05,2017-06-05,Manhattan,0.6009406039999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0201,2017-06-05,2017-06-05,Manhattan,0.540272903,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0202,2017-06-05,2017-06-05,Manhattan,0.543312996,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0203,2017-06-05,2017-06-05,Manhattan,0.629956375,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0204,2017-06-05,2017-06-05,Manhattan,0.51600431,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0205,2017-06-05,2017-06-05,Manhattan,0.62800695,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0206,2017-06-05,2017-06-05,Manhattan,0.668154221,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0207,2017-06-05,2017-06-05,Manhattan,0.6395442020000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0208,2017-06-05,2017-06-05,Manhattan,0.513266286,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0209,2017-06-05,2017-06-05,Manhattan,0.635639275,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0210,2017-06-05,2017-06-05,Manhattan,0.563890572,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0211,2017-06-05,2017-06-05,Manhattan,0.6341164,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0212,2017-06-05,2017-06-05,Manhattan,0.674394226,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0213,2017-06-05,2017-06-05,Manhattan,0.613290245,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0214,2017-06-05,2017-06-05,Manhattan,0.673272753,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0215,2017-06-05,2017-06-05,Manhattan,0.632463377,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0216,2017-06-05,2017-06-05,Manhattan,0.6306338429999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0217,2017-06-05,2017-06-05,Manhattan,0.584531272,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0218,2017-06-05,2017-06-05,Manhattan,0.596613184,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0219,2017-06-05,2017-06-05,Manhattan,0.65729262,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0220,2017-06-05,2017-06-05,Manhattan,0.624442549,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0221,2017-06-05,2017-06-05,Manhattan,0.626381779,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0222,2017-06-05,2017-06-05,Manhattan,0.636403556,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0223,2017-06-05,2017-06-05,Manhattan,0.670354632,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0301,2017-06-05,2017-06-05,Manhattan,0.685187262,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0302,2017-06-05,2017-06-05,Manhattan,0.666275317,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0303,2017-06-05,2017-06-05,Manhattan,0.6733487920000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0304,2017-06-05,2017-06-05,Manhattan,0.635055479,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0305,2017-06-05,2017-06-05,Manhattan,0.6324922510000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0306,2017-06-05,2017-06-05,Manhattan,0.720758714,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0307,2017-06-05,2017-06-05,Manhattan,0.604195665,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0308,2017-06-05,2017-06-05,Manhattan,0.677202436,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0309,2017-06-05,2017-06-05,Manhattan,0.654532663,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0310,2017-06-05,2017-06-05,Manhattan,0.673736125,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0311,2017-06-05,2017-06-05,Manhattan,0.648531911,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0312,2017-06-05,2017-06-05,Manhattan,0.663314014,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0313,2017-06-05,2017-06-05,Manhattan,0.6603985689999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0314,2017-06-05,2017-06-05,Manhattan,0.701109082,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0315,2017-06-05,2017-06-05,Manhattan,0.685014655,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0316,2017-06-05,2017-06-05,Manhattan,0.723958918,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0317,2017-06-05,2017-06-05,Manhattan,0.67286082,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0318,2017-06-05,2017-06-05,Manhattan,0.726620617,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0319,2017-06-05,2017-06-05,Manhattan,0.607705327,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0320,2017-06-05,2017-06-05,Manhattan,0.5770248920000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0321,2017-06-05,2017-06-05,Manhattan,0.684364263,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0322,2017-06-05,2017-06-05,Manhattan,0.651646971,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0323,2017-06-05,2017-06-05,Manhattan,0.659793579,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0401,2017-06-05,2017-06-05,Manhattan,0.637373436,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0402,2017-06-05,2017-06-05,Manhattan,0.730702579,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0403,2017-06-05,2017-06-05,Manhattan,0.6983302659999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0404,2017-06-05,2017-06-05,Manhattan,0.692440029,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0405,2017-06-05,2017-06-05,Manhattan,0.689731488,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0406,2017-06-05,2017-06-05,Manhattan,0.695306743,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0407,2017-06-05,2017-06-05,Manhattan,0.63953999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0408,2017-06-05,2017-06-05,Manhattan,0.7246395640000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0409,2017-06-05,2017-06-05,Manhattan,0.69809434,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0410,2017-06-05,2017-06-05,Manhattan,0.7347926490000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0411,2017-06-05,2017-06-05,Manhattan,0.7329541959999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0412,2017-06-05,2017-06-05,Manhattan,0.686556788,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0413,2017-06-05,2017-06-05,Manhattan,0.73636235,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0414,2017-06-05,2017-06-05,Manhattan,0.6955257859999999,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0415,2017-06-05,2017-06-05,Manhattan,0.653029977,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0416,2017-06-05,2017-06-05,Manhattan,0.70190513,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0417,2017-06-05,2017-06-05,Manhattan,0.708666225,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0418,2017-06-05,2017-06-05,Manhattan,0.695032216,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0419,2017-06-05,2017-06-05,Manhattan,0.7009676570000001,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0420,2017-06-05,2017-06-05,Manhattan,0.690054092,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0421,2017-06-05,2017-06-05,Manhattan,0.715311897,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0422,2017-06-05,2017-06-05,Manhattan,0.637906877,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-VPT-RL-U-0423,2017-06-05,2017-06-05,Manhattan,0.608513393,30.93,19.27,1400.9850000000008,1151.5711246723856,1088.7872308057015
17-AYN2-RL-U-0101,2017-06-09,2017-06-09,Manhattan,0.611666859,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0102,2017-06-09,2017-06-09,Manhattan,0.60325275,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0103,2017-06-09,2017-06-09,Manhattan,0.535916278,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0104,2017-06-09,2017-06-09,Manhattan,0.514584048,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0105,2017-06-09,2017-06-09,Manhattan,0.690903341,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0106,2017-06-09,2017-06-09,Manhattan,0.51781144,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0107,2017-06-09,2017-06-09,Manhattan,0.522273421,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0108,2017-06-09,2017-06-09,Manhattan,0.609715389,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0109,2017-06-09,2017-06-09,Manhattan,0.601124354,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0110,2017-06-09,2017-06-09,Manhattan,0.5500234589999999,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0111,2017-06-09,2017-06-09,Manhattan,0.5700447679999999,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0112,2017-06-09,2017-06-09,Manhattan,0.510486138,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0113,2017-06-09,2017-06-09,Manhattan,0.636407209,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0114,2017-06-09,2017-06-09,Manhattan,0.620227114,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0115,2017-06-09,2017-06-09,Manhattan,0.48202516100000004,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0116,2017-06-09,2017-06-09,Manhattan,0.536101306,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0117,2017-06-09,2017-06-09,Manhattan,0.405856935,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0118,2017-06-09,2017-06-09,Manhattan,0.633275543,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0119,2017-06-09,2017-06-09,Manhattan,0.49664392,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0120,2017-06-09,2017-06-09,Manhattan,0.528995392,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0121,2017-06-09,2017-06-09,Manhattan,0.487765774,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0122,2017-06-09,2017-06-09,Manhattan,0.574823885,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0123,2017-06-09,2017-06-09,Manhattan,0.607467515,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0124,2017-06-09,2017-06-09,Manhattan,0.471653045,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0125,2017-06-09,2017-06-09,Manhattan,0.584646703,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0126,2017-06-09,2017-06-09,Manhattan,0.563282362,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0127,2017-06-09,2017-06-09,Manhattan,0.510108903,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0128,2017-06-09,2017-06-09,Manhattan,0.713261492,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0129,2017-06-09,2017-06-09,Manhattan,0.667257839,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0130,2017-06-09,2017-06-09,Manhattan,0.537248315,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0131,2017-06-09,2017-06-09,Manhattan,0.406903704,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0132,2017-06-09,2017-06-09,Manhattan,0.530161261,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0133,2017-06-09,2017-06-09,Manhattan,0.5746825179999999,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0134,2017-06-09,2017-06-09,Manhattan,0.566429026,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0135,2017-06-09,2017-06-09,Manhattan,0.536902409,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0136,2017-06-09,2017-06-09,Manhattan,0.44835370399999996,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0137,2017-06-09,2017-06-09,Manhattan,0.667555007,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0138,2017-06-09,2017-06-09,Manhattan,0.43075106399999996,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0139,2017-06-09,2017-06-09,Manhattan,0.550859975,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0140,2017-06-09,2017-06-09,Manhattan,0.5759971220000001,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0201,2017-06-09,2017-06-09,Manhattan,0.36385985600000004,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0202,2017-06-09,2017-06-09,Manhattan,0.479477284,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0203,2017-06-09,2017-06-09,Manhattan,0.564719551,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0204,2017-06-09,2017-06-09,Manhattan,0.6086226610000001,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0205,2017-06-09,2017-06-09,Manhattan,0.555314619,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0206,2017-06-09,2017-06-09,Manhattan,0.481237433,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0207,2017-06-09,2017-06-09,Manhattan,0.49761726100000003,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0208,2017-06-09,2017-06-09,Manhattan,0.475233384,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0209,2017-06-09,2017-06-09,Manhattan,0.538678746,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0210,2017-06-09,2017-06-09,Manhattan,0.446641987,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0211,2017-06-09,2017-06-09,Manhattan,0.376386647,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0212,2017-06-09,2017-06-09,Manhattan,0.473555809,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0213,2017-06-09,2017-06-09,Manhattan,0.525114612,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0214,2017-06-09,2017-06-09,Manhattan,0.5111761539999999,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0215,2017-06-09,2017-06-09,Manhattan,0.605052235,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0216,2017-06-09,2017-06-09,Manhattan,0.616798631,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0217,2017-06-09,2017-06-09,Manhattan,0.412938601,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0218,2017-06-09,2017-06-09,Manhattan,0.5691165779999999,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0219,2017-06-09,2017-06-09,Manhattan,0.561228937,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0220,2017-06-09,2017-06-09,Manhattan,0.579675626,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0221,2017-06-09,2017-06-09,Manhattan,0.44207012,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0222,2017-06-09,2017-06-09,Manhattan,0.358615481,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0223,2017-06-09,2017-06-09,Manhattan,0.553384138,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0224,2017-06-09,2017-06-09,Manhattan,0.518123481,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0225,2017-06-09,2017-06-09,Manhattan,0.6646523360000001,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0226,2017-06-09,2017-06-09,Manhattan,0.634504394,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0227,2017-06-09,2017-06-09,Manhattan,0.371067766,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0228,2017-06-09,2017-06-09,Manhattan,0.441697183,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0229,2017-06-09,2017-06-09,Manhattan,0.42641544299999995,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0230,2017-06-09,2017-06-09,Manhattan,0.416468545,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0231,2017-06-09,2017-06-09,Manhattan,0.351062188,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0232,2017-06-09,2017-06-09,Manhattan,0.45121959899999997,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0233,2017-06-09,2017-06-09,Manhattan,0.487074406,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0234,2017-06-09,2017-06-09,Manhattan,0.49542559,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0235,2017-06-09,2017-06-09,Manhattan,0.399997035,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0236,2017-06-09,2017-06-09,Manhattan,0.47713083700000003,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0237,2017-06-09,2017-06-09,Manhattan,0.375506093,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0238,2017-06-09,2017-06-09,Manhattan,0.648025947,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0239,2017-06-09,2017-06-09,Manhattan,0.48329697299999996,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN2-RL-U-0240,2017-06-09,2017-06-09,Manhattan,0.49563936399999997,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0101,2017-06-09,2017-06-09,Manhattan,0.363592554,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0102,2017-06-09,2017-06-09,Manhattan,0.416990851,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0103,2017-06-09,2017-06-09,Manhattan,0.380334121,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0104,2017-06-09,2017-06-09,Manhattan,0.397917036,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0105,2017-06-09,2017-06-09,Manhattan,0.357839508,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0106,2017-06-09,2017-06-09,Manhattan,0.38524744299999997,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0107,2017-06-09,2017-06-09,Manhattan,0.39990715600000004,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0108,2017-06-09,2017-06-09,Manhattan,0.40334558,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0109,2017-06-09,2017-06-09,Manhattan,0.393379074,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
17-AYN3F-RL-F-0110,2017-06-09,2017-06-09,Manhattan,0.36970719700000004,29.09,12.03,1471.6950000000006,1174.851049514882,1203.8333807076365
